StartTime,EndTime,Open,High,Low,Close,Volume,Red,Bid_Ask_Spread,inttime
2018-01-03 07:35:00,2018-01-03 07:40:00,15378.0,15385.0,15330.0,15337.0,106.45004818999999,0,-51.0,736697.3159722222
2018-01-03 07:40:00,2018-01-03 07:45:00,15335.0,15336.0,15184.0,15309.0,289.5708510100001,0,-123.0,736697.3194444445
2018-01-03 07:45:00,2018-01-03 07:50:00,15304.0,15346.0,15302.0,15315.0,78.9375218800001,1,-41.0,736697.3229166666
2018-01-03 07:50:00,2018-01-03 07:55:00,15327.0,15329.0,15251.0,15276.0,68.90435377000001,0,-74.0,736697.3263888889
2018-01-03 07:55:00,2018-01-03 08:00:00,15275.0,15331.0,15271.0,15281.0,75.73012676000009,0,-51.0,736697.3298611111
2018-01-03 08:00:00,2018-01-03 08:05:00,15281.0,15285.0,15216.0,15222.0,73.93742759,0,-60.0,736697.3333333334
2018-01-03 08:05:00,2018-01-03 08:10:00,15222.0,15224.0,15080.0,15111.0,229.85980342999983,0,-120.0,736697.3368055555
2018-01-03 08:10:00,2018-01-03 08:15:00,15117.0,15188.0,15108.0,15126.0,136.93138712999996,1,-75.0,736697.3402777778
2018-01-03 08:15:00,2018-01-03 08:20:00,15126.0,15215.0,15111.0,15177.0,103.78112289999996,1,-82.0,736697.34375
2018-01-03 08:20:00,2018-01-03 08:25:00,15183.0,15190.0,15120.0,15121.0,89.43511148,0,-69.0,736697.3472222222
2018-01-03 08:25:00,2018-01-03 08:30:00,15120.0,15128.75510651,15063.0,15118.0,180.99666345000017,0,-51.0,736697.3506944445
2018-01-03 08:30:00,2018-01-03 08:35:00,15119.0,15230.0,15118.0,15209.0,139.37624007000008,1,-107.0,736697.3541666666
2018-01-03 08:35:00,2018-01-03 08:40:00,15209.0,15231.0,15175.0,15188.0,103.99510561000008,1,-49.0,736697.3576388889
2018-01-03 08:40:00,2018-01-03 08:45:00,15192.0,15218.0,15182.0,15200.0,100.03237173000001,0,-27.0,736697.3611111111
2018-01-03 08:45:00,2018-01-03 08:50:00,15200.0,15236.0,15152.0,15215.0,131.96992327000024,0,-72.0,736697.3645833334
2018-01-03 08:50:00,2018-01-03 08:55:00,15215.0,15215.0,15102.0,15114.0,169.53410133999986,0,-105.0,736697.3680555555
2018-01-03 08:55:00,2018-01-03 09:00:00,15115.0,15122.0,15052.0,15098.0,178.17289832999987,0,-48.0,736697.3715277778
2018-01-03 09:00:00,2018-01-03 09:05:00,15097.0,15125.0,15050.0,15050.0,132.64519926999992,0,-73.0,736697.375
2018-01-03 09:05:00,2018-01-03 09:10:00,15050.0,15065.0,14942.0,14958.0,336.73721477999965,0,-110.0,736697.3784722222
2018-01-03 09:10:00,2018-01-03 09:15:00,14960.0,14968.13790728,14920.0,14951.0,172.80811682999988,0,-38.0,736697.3819444445
2018-01-03 09:15:00,2018-01-03 09:20:00,14950.0,14968.13790728,14920.0,14920.0,161.12545066999994,1,-44.137907279999126,736697.3854166666
2018-01-03 09:20:00,2018-01-03 09:25:00,14920.0,14921.0,14849.0,14859.0,281.1072422599995,0,-69.0,736697.3888888889
2018-01-03 09:25:00,2018-01-03 09:30:00,14857.0,14877.0,14780.0,14864.0,264.804059329999,0,-84.0,736697.3923611111
2018-01-03 09:30:00,2018-01-03 09:35:00,14864.0,14881.0,14815.0,14840.0,113.70248339000014,0,-53.0,736697.3958333334
2018-01-03 09:35:00,2018-01-03 09:40:00,14836.0,14948.0,14835.0,14928.0,192.98737207000005,1,-111.0,736697.3993055555
2018-01-03 09:40:00,2018-01-03 09:45:00,14927.0,14948.0,14877.0,14930.0,202.7273049199997,1,-48.0,736697.4027777778
2018-01-03 09:45:00,2018-01-03 09:50:00,14936.0,14940.0,14880.0,14881.0,116.31007120000004,1,-45.0,736697.40625
2018-01-03 09:50:00,2018-01-03 09:55:00,14880.0,14892.0,14778.0,14793.0,240.66510585999956,0,-94.0,736697.4097222222
2018-01-03 09:55:00,2018-01-03 10:00:00,14792.0,14866.0,14780.0,14820.0,121.85306910999999,1,-83.0,736697.4131944445
2018-01-03 10:00:00,2018-01-03 10:05:00,14820.0,14895.0,14803.0,14869.0,161.48492221000004,0,-67.0,736697.4166666666
2018-01-03 10:05:00,2018-01-03 10:10:00,14869.0,14883.0,14712.0,14719.0,266.5046686799996,0,-165.0,736697.4201388889
2018-01-03 10:10:00,2018-01-03 10:15:00,14728.0,14728.0,14611.0,14626.0,394.3702793700003,0,-107.0,736697.4236111111
2018-01-03 10:15:00,2018-01-03 10:20:00,14636.0,14659.0,14550.0,14552.0,314.66534952000006,0,-95.0,736697.4270833334
2018-01-03 10:20:00,2018-01-03 10:25:00,14553.0,14613.0,14520.0,14542.0,323.25666925000013,0,-78.0,736697.4305555555
2018-01-03 10:25:00,2018-01-03 10:30:00,14541.0,14640.0,14541.0,14639.0,175.05112971999984,0,-97.0,736697.4340277778
2018-01-03 10:30:00,2018-01-03 10:35:00,14639.0,14729.0,14638.0,14723.0,203.1338495899998,1,-80.0,736697.4375
2018-01-03 10:35:00,2018-01-03 10:40:00,14713.0,14718.0,14507.0,14601.0,338.9293772100011,0,-135.0,736697.4409722222
2018-01-03 10:40:00,2018-01-03 10:45:00,14602.0,14674.0,14558.0,14666.0,203.3937039399997,0,-86.0,736697.4444444445
2018-01-03 10:45:00,2018-01-03 10:50:00,14667.0,14699.0,14660.0,14682.0,102.76952620000004,0,-27.0,736697.4479166666
2018-01-03 10:50:00,2018-01-03 10:55:00,14690.0,14720.0,14672.0,14690.0,157.2402695800001,0,-28.0,736697.4513888889
2018-01-03 10:55:00,2018-01-03 11:00:00,14691.0,14701.0,14650.0,14682.0,154.64936371000022,0,-36.0,736697.4548611111
2018-01-03 11:00:00,2018-01-03 11:05:00,14683.0,14773.0,14673.0,14747.50000601,179.7119160699999,1,-95.0,736697.4583333334
2018-01-03 11:05:00,2018-01-03 11:10:00,14748.70221519,14797.0,14738.0,14738.0,126.18761935999993,0,-43.0,736697.4618055555
2018-01-03 11:10:00,2018-01-03 11:15:00,14738.0,14739.0,14690.0,14709.0,189.24572047999982,0,-47.0,736697.4652777778
2018-01-03 11:15:00,2018-01-03 11:20:00,14710.0,14744.0,14690.0,14691.0,115.45034755000012,0,-50.0,736697.46875
2018-01-03 11:20:00,2018-01-03 11:25:00,14690.0,14693.0,14666.0,14685.0,82.85196670000005,0,-19.0,736697.4722222222
2018-01-03 11:25:00,2018-01-03 11:30:00,14681.0,14683.0,14634.0,14646.0,117.33158806000016,0,-39.0,736697.4756944445
2018-01-03 11:30:00,2018-01-03 11:35:00,14643.0,14748.0,14632.0,14722.0,139.8103569500001,0,-108.0,736697.4791666666
2018-01-03 11:35:00,2018-01-03 11:40:00,14732.0,14785.0,14722.0,14785.0,71.84054944999998,1,-62.0,736697.4826388889
2018-01-03 11:40:00,2018-01-03 11:45:00,14785.0,14842.0,14772.0,14832.0,80.18029329000002,1,-64.0,736697.4861111111
2018-01-03 11:45:00,2018-01-03 11:50:00,14833.0,14845.0,14774.70290195,14832.0,103.49305221000009,0,-57.0,736697.4895833334
2018-01-03 11:50:00,2018-01-03 11:55:00,14831.0,14851.0,14824.0,14829.0,42.85399404999995,0,-24.0,736697.4930555555
2018-01-03 11:55:00,2018-01-03 12:00:00,14826.0,14864.0,14824.0,14844.0,49.86847136999997,0,-38.0,736697.4965277778
2018-01-03 12:00:00,2018-01-03 12:05:00,14848.0,14871.0,14840.0,14845.0,64.15644858000002,0,-27.0,736697.5
2018-01-03 12:05:00,2018-01-03 12:10:00,14845.0,14855.0,14779.0,14779.0,76.63324244000003,0,-75.0,736697.5034722222
2018-01-03 12:10:00,2018-01-03 12:15:00,14780.0,14817.95648449,14770.0,14795.0,60.78374336999994,0,-42.0,736697.5069444445
2018-01-03 12:15:00,2018-01-03 12:20:00,14797.0,14860.0,14797.0,14840.0,52.07484610000004,0,-59.0,736697.5104166666
2018-01-03 12:20:00,2018-01-03 12:25:00,14839.0,14849.0,14801.0,14819.0,57.38320183999998,0,-29.0,736697.5138888889
2018-01-03 12:25:00,2018-01-03 12:30:00,14819.0,14830.0,14782.0,14782.0,78.98810428000006,1,-45.0,736697.5173611111
2018-01-03 12:30:00,2018-01-03 12:35:00,14782.0,14799.0,14724.64493103,14724.64493103,94.66574727000011,0,-67.0,736697.5208333334
2018-01-03 12:35:00,2018-01-03 12:40:00,14725.0,14734.0,14664.5197986,14667.0,158.02513720999997,0,-59.0,736697.5243055555
2018-01-03 12:40:00,2018-01-03 12:45:00,14669.0,14698.18987276,14666.0,14683.0,80.63274237000007,0,-27.0,736697.5277777778
2018-01-03 12:45:00,2018-01-03 12:50:00,14682.0,14733.0,14682.0,14726.0,55.23809209999995,1,-47.0,736697.53125
2018-01-03 12:50:00,2018-01-03 12:55:00,14725.84743368,14742.0,14621.0,14629.0,158.6586929499999,1,-107.0,736697.5347222222
2018-01-03 12:55:00,2018-01-03 13:00:00,14627.0,14648.88726417,14500.0,14594.0,338.15350411000077,0,-119.0,736697.5381944445
2018-01-03 13:00:00,2018-01-03 13:05:00,14594.0,14641.0,14552.0,14621.0,174.4723857299999,0,-79.0,736697.5416666666
2018-01-03 13:05:00,2018-01-03 13:10:00,14621.0,14733.0,14606.0,14702.0,82.56154134999996,0,-89.0,736697.5451388889
2018-01-03 13:10:00,2018-01-03 13:15:00,14702.0,14748.0,14677.0,14717.0,99.44433367,1,-53.0,736697.5486111111
2018-01-03 13:15:00,2018-01-03 13:20:00,14718.0,14718.0,14672.0,14697.0,93.5639745200001,0,-37.0,736697.5520833334
2018-01-03 13:20:00,2018-01-03 13:25:00,14696.0,14730.65744427,14695.0,14730.65744427,30.51185856999999,1,-32.0,736697.5555555555
2018-01-03 13:25:00,2018-01-03 13:30:00,14730.0,14749.0,14728.0,14743.0,56.44401321000009,1,-19.0,736697.5590277778
2018-01-03 13:30:00,2018-01-03 13:35:00,14748.0,14790.0,14748.0,14790.0,70.61015901,1,-39.0,736697.5625
2018-01-03 13:35:00,2018-01-03 13:40:00,14791.0,14879.0,14789.0,14866.0,85.34535019999998,1,-82.0,736697.5659722222
2018-01-03 13:40:00,2018-01-03 13:45:00,14869.0,14883.0,14837.0,14844.0,77.81765881999999,0,-34.0,736697.5694444445
2018-01-03 13:45:00,2018-01-03 13:50:00,14853.0,14892.0,14820.84514291,14883.0,55.96225894999996,1,-55.0,736697.5729166666
2018-01-03 13:50:00,2018-01-03 13:55:00,14883.0,14935.0,14882.0,14921.20673951,125.46456437000002,1,-46.0,736697.5763888889
2018-01-03 13:55:00,2018-01-03 14:00:00,14921.20673951,14940.0,14886.0,14898.0,142.17716742999977,0,-49.0,736697.5798611111
2018-01-03 14:00:00,2018-01-03 14:05:00,14898.0,14951.0,14885.0,14951.0,162.02655932999988,1,-57.0,736697.5833333334
2018-01-03 14:05:00,2018-01-03 14:10:00,14952.0,14997.0,14898.0,14905.0,238.5914526199999,0,-97.0,736697.5868055555
2018-01-03 14:10:00,2018-01-03 14:15:00,14905.0,14986.0,14901.0,14959.0,112.04439222999984,0,-81.0,736697.5902777778
2018-01-03 14:15:00,2018-01-03 14:20:00,14953.0,14964.0,14932.0,14959.0,62.01163138000009,0,-22.0,736697.59375
2018-01-03 14:20:00,2018-01-03 14:25:00,14956.0,15072.0,14941.66158304,15040.0,213.92166836999965,1,-104.0,736697.5972222222
2018-01-03 14:25:00,2018-01-03 14:30:00,15040.0,15046.0,15003.0,15023.0,102.82926461999989,0,-27.0,736697.6006944445
2018-01-03 14:30:00,2018-01-03 14:35:00,15022.0,15023.0,14951.0,14967.0,161.09071552999995,0,-57.0,736697.6041666666
2018-01-03 14:35:00,2018-01-03 14:40:00,14966.0,14975.0,14840.0,14849.01317412,187.43613116999964,0,-121.98682587999974,736697.6076388889
2018-01-03 14:40:00,2018-01-03 14:45:00,14850.0,14949.0,14850.0,14944.0,188.54636856999952,1,-97.0,736697.6111111111
2018-01-03 14:45:00,2018-01-03 14:50:00,14945.0,14970.0,14924.0,14947.0,116.18835462000004,1,-44.0,736697.6145833334
2018-01-03 14:50:00,2018-01-03 14:55:00,14947.0,14950.0,14862.24866111,14885.0,157.35658294,0,-84.0,736697.6180555555
2018-01-03 14:55:00,2018-01-03 15:00:00,14881.0,14912.84707568,14850.0,14868.0,104.96983570999998,0,-54.0,736697.6215277778
2018-01-03 15:00:00,2018-01-03 15:05:00,14861.0,14969.0,14861.0,14942.0,136.21094850999998,0,-94.0,736697.625
2018-01-03 15:05:00,2018-01-03 15:10:00,14954.0,14961.0,14921.0,14940.0,127.48071659,0,-35.0,736697.6284722222
2018-01-03 15:10:00,2018-01-03 15:15:00,14945.0,15020.0,14906.0,15013.0,189.5171766199997,1,-108.0,736697.6319444445
2018-01-03 15:15:00,2018-01-03 15:20:00,15012.0,15013.0,14962.0,14999.0,139.12879752000003,1,-41.0,736697.6354166666
2018-01-03 15:20:00,2018-01-03 15:25:00,14998.0,15050.0,14990.0,15050.0,157.26665427999993,1,-58.0,736697.6388888889
2018-01-03 15:25:00,2018-01-03 15:30:00,15049.0,15050.0,15004.0,15028.0,117.64063016000024,0,-43.0,736697.6423611111
2018-01-03 15:30:00,2018-01-03 15:35:00,15020.0,15025.0,14985.0,14989.0,71.30970909000001,0,-37.0,736697.6458333334
2018-01-03 15:35:00,2018-01-03 15:40:00,14997.0,14999.0,14945.0,14982.0,82.63101815000007,1,-48.0,736697.6493055555
2018-01-03 15:40:00,2018-01-03 15:45:00,14983.0,15026.0,14952.0,15025.0,106.26191118999989,0,-72.0,736697.6527777778
2018-01-03 15:45:00,2018-01-03 15:50:00,15025.0,15030.0,14992.0,15019.0,110.44505163999997,0,-36.0,736697.65625
2018-01-03 15:50:00,2018-01-03 15:55:00,15019.0,15044.0,15008.0,15023.0,88.43310870000006,1,-29.0,736697.6597222222
2018-01-03 15:55:00,2018-01-03 16:00:00,15023.37370026,15072.0,15003.0,15072.0,216.33671117999972,1,-61.0,736697.6631944445
2018-01-03 16:00:00,2018-01-03 16:05:00,15072.0,15151.0,15068.0,15113.55001299,244.94870393999983,1,-78.0,736697.6666666666
2018-01-03 16:05:00,2018-01-03 16:10:00,15114.0,15116.0,15087.0,15105.0,75.87735057,0,-25.497003739999855,736697.6701388889
2018-01-03 16:10:00,2018-01-03 16:15:00,15105.0,15179.67930898,15095.0,15172.0,123.4540931399999,1,-74.0,736697.6736111111
2018-01-03 16:15:00,2018-01-03 16:20:00,15171.0,15190.0,15099.0,15099.12180295,212.48003947999996,1,-83.0,736697.6770833334
2018-01-03 16:20:00,2018-01-03 16:25:00,15100.0,15166.0,15099.0,15152.0,86.19123091000009,0,-64.0,736697.6805555555
2018-01-03 16:25:00,2018-01-03 16:30:00,15154.0,15214.0,15100.0,15130.0,328.83609157000024,0,-81.0,736697.6840277778
2018-01-03 16:30:00,2018-01-03 16:35:00,15129.0,15130.0,15032.0,15054.0,269.8739656399994,0,-91.0,736697.6875
2018-01-03 16:35:00,2018-01-03 16:40:00,15058.0,15073.36973849,15033.0,15072.0,87.40024782999998,0,-32.0,736697.6909722222
2018-01-03 16:40:00,2018-01-03 16:45:00,15068.0,15100.0,15066.0,15077.0,63.484232449999936,1,-28.0,736697.6944444445
2018-01-03 16:45:00,2018-01-03 16:50:00,15076.0,15077.0,15032.0,15066.0,57.182889940000045,0,-39.0,736697.6979166666
2018-01-03 16:50:00,2018-01-03 16:55:00,15069.0,15123.89903285,15057.0,15093.0,80.25830828000005,1,-58.0,736697.7013888889
2018-01-03 16:55:00,2018-01-03 17:00:00,15090.0,15114.0,15072.0,15100.0,80.96368930000004,0,-31.0,736697.7048611111
2018-01-03 17:00:00,2018-01-03 17:05:00,15100.0,15103.0,15044.0,15051.0,108.60053874000003,0,-57.0,736697.7083333334
2018-01-03 17:05:00,2018-01-03 17:10:00,15055.0,15059.0,14971.10807133,15015.0,141.3072712699998,0,-69.0,736697.7118055555
2018-01-03 17:10:00,2018-01-03 17:15:00,15015.0,15031.0,14978.32654196,15023.0,68.9729937600001,0,-51.0,736697.7152777778
2018-01-03 17:15:00,2018-01-03 17:20:00,15023.0,15094.0,15022.0,15045.0,155.57256882000004,1,-67.0,736697.71875
2018-01-03 17:20:00,2018-01-03 17:25:00,15049.0,15058.0,15007.20042445,15045.0,68.08948697000004,0,-41.0,736697.7222222222
2018-01-03 17:25:00,2018-01-03 17:30:00,15045.0,15070.0,15005.0,15051.0,227.85603769999966,1,-55.0,736697.7256944445
2018-01-03 17:30:00,2018-01-03 17:35:00,15051.0,15069.0,15015.0,15046.0,187.4414440099997,1,-43.0,736697.7291666666
2018-01-03 17:35:00,2018-01-03 17:40:00,15046.0,15069.0,15034.0,15055.0,96.25170784999989,0,-32.0,736697.7326388889
2018-01-03 17:40:00,2018-01-03 17:45:00,15055.0,15058.0,14983.0,15001.0,108.70370900000006,0,-60.0,736697.7361111111
2018-01-03 17:45:00,2018-01-03 17:50:00,15000.0,15040.0,14999.0,15013.0,62.69123246000003,1,-38.0,736697.7395833334
2018-01-03 17:50:00,2018-01-03 17:55:00,15014.0,15028.0,14927.7972476,14949.0,125.19103812999988,0,-77.0,736697.7430555555
2018-01-03 17:55:00,2018-01-03 18:00:00,14949.0,14949.0,14850.0,14874.0,267.99158479999966,0,-97.0,736697.7465277778
2018-01-03 18:00:00,2018-01-03 18:05:00,14872.0,14918.1726201,14851.0,14851.0,123.67474074000009,0,-61.0,736697.75
2018-01-03 18:05:00,2018-01-03 18:10:00,14851.0,14898.0,14841.0,14897.0,139.2336945499999,0,-49.0,736697.7534722222
2018-01-03 18:10:00,2018-01-03 18:15:00,14897.0,14913.36030635,14867.0,14876.0,98.49365463,0,-34.0,736697.7569444445
2018-01-03 18:15:00,2018-01-03 18:20:00,14875.0,14905.0,14850.0,14850.0,127.91143694999981,0,-44.0,736697.7604166666
2018-01-03 18:20:00,2018-01-03 18:25:00,14850.0,14889.0,14770.0,14858.0,236.49718606999954,0,-86.0,736697.7638888889
2018-01-03 18:25:00,2018-01-03 18:30:00,14860.0,14896.0,14832.0,14843.0,139.61460511999994,0,-59.0,736697.7673611111
2018-01-03 18:30:00,2018-01-03 18:35:00,14842.0,14842.0,14775.0,14789.0,222.1021271599999,0,-66.0,736697.7708333334
2018-01-03 18:35:00,2018-01-03 18:40:00,14800.0,14894.0,14795.0,14883.0,135.16422650999993,1,-84.0,736697.7743055555
2018-01-03 18:40:00,2018-01-03 18:45:00,14884.0,14900.12644354,14844.0,14872.0,148.71611044000002,0,-43.0,736697.7777777778
2018-01-03 18:45:00,2018-01-03 18:50:00,14872.0,14879.0,14826.0,14867.0,110.52995155999993,0,-43.0,736697.78125
2018-01-03 18:50:00,2018-01-03 18:55:00,14867.0,14880.0,14825.0,14844.0,102.50669737000003,0,-51.0,736697.7847222222
2018-01-03 18:55:00,2018-01-03 19:00:00,14848.0,14860.0,14751.0,14751.0,198.1137151399998,0,-107.0,736697.7881944445
2018-01-03 19:00:00,2018-01-03 19:05:00,14751.0,14805.0,14725.0,14805.0,234.67784497999983,0,-74.0,736697.7916666666
2018-01-03 19:05:00,2018-01-03 19:10:00,14802.0,14865.0,14780.0,14837.0,132.89430565999987,1,-75.0,736697.7951388889
2018-01-03 19:10:00,2018-01-03 19:15:00,14835.0,14870.0,14791.0,14802.0,149.71413287000007,0,-60.0,736697.7986111111
2018-01-03 19:15:00,2018-01-03 19:20:00,14803.0,14874.0,14793.0,14841.0,127.7694897299998,0,-70.0,736697.8020833334
2018-01-03 19:20:00,2018-01-03 19:25:00,14841.0,14877.0,14823.0,14854.0,80.15400542000005,0,-48.0,736697.8055555555
2018-01-03 19:25:00,2018-01-03 19:30:00,14859.90554187,14874.0,14840.0,14871.0,40.276864779999975,1,-31.0,736697.8090277778
2018-01-03 19:30:00,2018-01-03 19:35:00,14871.0,14871.0,14810.0,14825.0,85.98921273000003,0,-60.0,736697.8125
2018-01-03 19:35:00,2018-01-03 19:40:00,14823.0,14831.0,14763.0,14797.0,126.77841345999998,0,-60.0,736697.8159722222
2018-01-03 19:40:00,2018-01-03 19:45:00,14796.0,14848.0,14784.0,14836.0,81.14639674000003,1,-58.0,736697.8194444445
2018-01-03 19:45:00,2018-01-03 19:50:00,14834.0,14835.0,14741.0,14766.0,146.57523937999997,0,-82.0,736697.8229166666
2018-01-03 19:50:00,2018-01-03 19:55:00,14763.0,14797.0,14748.0,14781.0,56.854857159999995,0,-24.0,736697.8263888889
2018-01-03 19:55:00,2018-01-03 20:00:00,14780.0,14781.0,14725.0,14726.0,78.85790090999991,0,-54.0,736697.8298611111
2018-01-03 20:00:00,2018-01-03 20:05:00,14726.0,14769.0,14703.0,14763.0,184.55774624999987,0,-65.36267690000022,736697.8333333334
2018-01-03 20:05:00,2018-01-03 20:10:00,14764.0,14806.0,14750.0,14798.0,212.36640848000016,0,-49.0,736697.8368055555
2018-01-03 20:10:00,2018-01-03 20:15:00,14797.0,14812.0,14750.0,14760.0,92.41378974000011,0,-60.0,736697.8402777778
2018-01-03 20:15:00,2018-01-03 20:20:00,14760.0,14812.0,14760.0,14794.0,121.45118120999997,0,-48.0,736697.84375
2018-01-03 20:20:00,2018-01-03 20:25:00,14794.0,14808.0,14750.0,14789.0,85.8870973899999,0,-31.0,736697.8472222222
2018-01-03 20:25:00,2018-01-03 20:30:00,14788.0,14812.0,14751.0,14769.0,81.94832796999992,0,-58.0,736697.8506944445
2018-01-03 20:30:00,2018-01-03 20:35:00,14770.0,14809.0,14764.0,14801.0,79.03581485,0,-41.0,736697.8541666666
2018-01-03 20:35:00,2018-01-03 20:40:00,14802.0,14810.0,14790.0,14806.0,62.0873251,0,-16.0,736697.8576388889
2018-01-03 20:40:00,2018-01-03 20:45:00,14807.0,14810.0,14795.0,14803.0,104.21339348999997,0,-10.0,736697.8611111111
2018-01-03 20:45:00,2018-01-03 20:50:00,14803.0,14908.0,14803.0,14893.0,147.91197416999987,1,-86.0,736697.8645833334
2018-01-03 20:50:00,2018-01-03 20:55:00,14893.0,14955.0,14846.64362642,14945.28442835,120.42705127999979,1,-105.0,736697.8680555555
2018-01-03 20:55:00,2018-01-03 21:00:00,14945.0,15006.0,14932.0,15001.0,215.55521963999988,1,-70.0,736697.8715277778
2018-01-03 21:00:00,2018-01-03 21:05:00,15002.0,15013.0,14932.05212565,14980.16959,134.44911256999984,0,-74.0,736697.875
2018-01-03 21:05:00,2018-01-03 21:10:00,14980.0,14980.0,14920.0,14965.0,102.01568582999995,1,-54.42958148999969,736697.8784722222
2018-01-03 21:10:00,2018-01-03 21:15:00,14966.0,14970.0,14866.0,14904.0,226.42440772999996,0,-74.0,736697.8819444445
2018-01-03 21:15:00,2018-01-03 21:20:00,14909.0,14959.21633846,14901.0,14953.0,167.8575187199998,1,-41.0,736697.8854166666
2018-01-03 21:20:00,2018-01-03 21:25:00,14946.0,15000.0,14928.0,14941.0,226.11360797999978,1,-63.0,736697.8888888889
2018-01-03 21:25:00,2018-01-03 21:30:00,14941.0,14954.0,14903.0,14918.0,131.31836096,0,-41.0,736697.8923611111
2018-01-03 21:30:00,2018-01-03 21:35:00,14918.0,14986.85405842,14917.0,14981.0,62.13899951,1,-62.0,736697.8958333334
2018-01-03 21:35:00,2018-01-03 21:40:00,14981.0,15058.0,14964.0,15020.0,142.34031472999976,1,-76.0,736697.8993055555
2018-01-03 21:40:00,2018-01-03 21:45:00,15021.0,15043.0,15005.0,15026.0,105.1509859,0,-28.0,736697.9027777778
2018-01-03 21:45:00,2018-01-03 21:50:00,15024.0,15035.0,14969.0,15020.0,71.35632557999996,0,-55.0,736697.90625
2018-01-03 21:50:00,2018-01-03 21:55:00,15019.0,15050.0,15008.0,15018.0,92.86619087000005,1,-36.0,736697.9097222222
2018-01-03 21:55:00,2018-01-03 22:00:00,15015.0,15045.0,15009.0,15028.0,66.32578569000002,1,-35.0,736697.9131944445
2018-01-03 22:00:00,2018-01-03 22:05:00,15029.0,15034.0,14963.0,14969.0,82.26863083000009,0,-69.0,736697.9166666666
2018-01-03 22:05:00,2018-01-03 22:10:00,14963.0,15024.0,14957.0,14989.0,78.27824466999995,0,-56.0,736697.9201388889
2018-01-03 22:10:00,2018-01-03 22:15:00,15000.0,15000.0,14976.0,14990.0,39.20194203999995,0,-18.0,736697.9236111111
2018-01-03 22:15:00,2018-01-03 22:20:00,14989.0,15007.0,14976.0,14994.0,46.61831647,1,-24.0,736697.9270833334
2018-01-03 22:20:00,2018-01-03 22:25:00,14994.0,15042.12949834,14987.0,14998.0,30.469507650000008,1,-49.0,736697.9305555555
2018-01-03 22:25:00,2018-01-03 22:30:00,15000.0,15041.0,14999.0,15005.0,45.673920940000016,1,-36.0,736697.9340277778
2018-01-03 22:30:00,2018-01-03 22:35:00,15005.0,15016.0,14956.0,14999.0,105.11632120000006,0,-53.0,736697.9375
2018-01-03 22:35:00,2018-01-03 22:40:00,14999.0,15033.0,14999.0,15007.0,154.97518892000002,0,-29.0,736697.9409722222
2018-01-03 22:40:00,2018-01-03 22:45:00,15007.0,15013.0,14963.0,14969.0,141.54803613999985,0,-40.0,736697.9444444445
2018-01-03 22:45:00,2018-01-03 22:50:00,14974.0,15007.0,14956.0,14956.0,70.11202553000001,1,-44.0,736697.9479166666
2018-01-03 22:50:00,2018-01-03 22:55:00,14956.0,14957.0,14915.0,14915.0,102.70004021000005,0,-40.0,736697.9513888889
2018-01-03 22:55:00,2018-01-03 23:00:00,14915.0,14916.0,14833.04413864,14842.65725863,107.95676795999997,0,-78.0,736697.9548611111
2018-01-03 23:00:00,2018-01-03 23:05:00,14842.65725863,14904.0,14842.0,14863.0851386,57.885553100000024,0,-49.0,736697.9583333334
2018-01-03 23:05:00,2018-01-03 23:10:00,14863.0,14912.35237853,14851.0,14903.0,85.0521296600001,0,-56.0,736697.9618055555
2018-01-03 23:10:00,2018-01-03 23:15:00,14903.0,14926.0,14880.0,14880.0,90.98114906999999,0,-38.5622185200009,736697.9652777778
2018-01-03 23:15:00,2018-01-03 23:20:00,14881.0,14893.0,14880.0,14881.0,145.19682415,0,-10.0,736697.96875
2018-01-03 23:20:00,2018-01-03 23:25:00,14880.0,14895.0,14860.0,14893.12613855,73.92259686999998,0,-33.0,736697.9722222222
2018-01-03 23:25:00,2018-01-03 23:30:00,14893.12613855,15019.0,14877.0,15018.0,163.97837763999968,1,-141.0,736697.9756944445
2018-01-03 23:30:00,2018-01-03 23:35:00,15018.0,15050.0,14996.0,15005.0,174.29359407000004,0,-46.0,736697.9791666666
2018-01-03 23:35:00,2018-01-03 23:40:00,15005.0,15010.0,14961.0,14999.0,113.71756163999996,0,-42.0,736697.9826388889
2018-01-03 23:40:00,2018-01-03 23:45:00,15002.0,15027.0,14975.0,15024.0,94.10320409,1,-46.0,736697.9861111111
2018-01-03 23:45:00,2018-01-03 23:50:00,15026.0,15031.0,15000.0,15012.0,74.62142261000005,1,-22.0,736697.9895833334
2018-01-03 23:50:00,2018-01-03 23:55:00,15012.0,15047.0,15001.0,15047.0,69.23127848999997,1,-42.0,736697.9930555555
2018-01-03 23:55:00,2018-01-04 00:00:00,15047.0,15192.0,15046.0,15150.0,279.07439532999905,1,-123.7049781500009,736697.9965277778
2018-01-04 00:00:00,2018-01-04 00:05:00,15150.0,15166.0,15115.0,15151.0,118.91615325000001,0,-49.0,736698.0
2018-01-04 00:05:00,2018-01-04 00:10:00,15150.0,15166.0,15051.0,15060.0,233.46005056999988,0,-103.0,736698.0034722222
2018-01-04 00:10:00,2018-01-04 00:15:00,15061.0,15117.0,15060.0,15108.0,169.14683112,0,-55.0,736698.0069444445
2018-01-04 00:15:00,2018-01-04 00:20:00,15108.21969824,15134.0,15027.0,15045.0,116.89024595999993,0,-94.0,736698.0104166666
